Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.2,47.52,-0.28,-0.589349611
Mon Oct 19 09:31:58 UTC-04:00 2015,47.3,47.52,47.2,47.52,-0.21,-0.442012208
Mon Oct 19 09:31:58 UTC-04:00 2015,47.3,47.52,47.2,47.52,-0.21,-0.442012208
Mon Oct 19 09:33:37 UTC-04:00 2015,47.2,47.52,47.2,47.52,-0.31,-0.652494212
Mon Oct 19 09:33:39 UTC-04:00 2015,47.2,47.52,47.2,47.52,-0.31,-0.652494212
Mon Oct 19 09:33:28 UTC-04:00 2015,47.21,47.52,47.2,47.52,-0.3,-0.631446011
Mon Oct 19 09:33:28 UTC-04:00 2015,47.21,47.52,47.2,47.52,-0.3,-0.631446011
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:33:10 UTC-04:00 2015,47.22,47.52,47.2,47.52,-0.29,-0.610397811
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.2,47.52,-0.28,-0.589349611
Mon Oct 19 09:31:58 UTC-04:00 2015,47.3,47.52,47.2,47.52,-0.21,-0.442012208
Mon Oct 19 09:33:37 UTC-04:00 2015,47.2,47.52,47.2,47.52,-0.31,-0.652494212
Mon Oct 19 09:33:37 UTC-04:00 2015,47.2,47.52,47.2,47.52,-0.31,-0.652494212
Mon Oct 19 09:33:39 UTC-04:00 2015,47.2,47.52,47.2,47.52,-0.31,-0.652494212
Mon Oct 19 09:33:53 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:33:59 UTC-04:00 2015,47.23,47.52,47.2,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:59 UTC-04:00 2015,47.23,47.52,47.2,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:39 UTC-04:00 2015,47.2,47.52,47.2,47.52,-0.31,-0.652494212
Mon Oct 19 09:33:53 UTC-04:00 2015,47.21,47.52,47.2,47.52,-0.3,-0.631446011
Mon Oct 19 09:33:53 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.2,47.52,-0.28,-0.589349611
